our_id	our_name	kind	owned	current_bgg_id	verdict	proposed_bgg_id	bgg_name	bgg_year	bgg_publisher	bgg_type	our_year	our_publisher	score	score_components	evidence_url	note	near_miss_rejected	sibling_risk
763	Dice Throne X-Men: Playmat - Wolverine	accessory	no		UNMATCHED									13 candidate(s) found, none the same product		13 candidate(s) found, none the same product	rejected 403494 "Marvel Dice Throne: X-Men" (2025) — similarity 0.67 < 0.7	
764	Dice Throne X-Men: Playmat - Storm	accessory	no		UNMATCHED									13 candidate(s) found, none the same product		13 candidate(s) found, none the same product	rejected 403494 "Marvel Dice Throne: X-Men" (2025) — similarity 0.67 < 0.7	
765	Dice Throne X-Men: Playmat - Cyclops	accessory	no		UNMATCHED									13 candidate(s) found, none the same product		13 candidate(s) found, none the same product	rejected 403494 "Marvel Dice Throne: X-Men" (2025) — similarity 0.67 < 0.7	
766	Dice Throne X-Men: Playmat - Rogue	accessory	no		UNMATCHED									13 candidate(s) found, none the same product		13 candidate(s) found, none the same product	rejected 403494 "Marvel Dice Throne: X-Men" (2025) — similarity 0.67 < 0.7	
767	Dice Throne X-Men: Playmat - Gambit	accessory	no		UNMATCHED									13 candidate(s) found, none the same product		13 candidate(s) found, none the same product	rejected 403494 "Marvel Dice Throne: X-Men" (2025) — similarity 0.67 < 0.7	
768	Dice Throne X-Men: Playmat - Psylocke	accessory	no		UNMATCHED									13 candidate(s) found, none the same product		13 candidate(s) found, none the same product	rejected 403494 "Marvel Dice Throne: X-Men" (2025) — similarity 0.67 < 0.7	
769	Dice Throne X-Men: Playmat - Iceman	accessory	no		UNMATCHED									13 candidate(s) found, none the same product		13 candidate(s) found, none the same product	rejected 403494 "Marvel Dice Throne: X-Men" (2025) — similarity 0.67 < 0.7	
770	Dice Throne X-Men: Playmat - Jean Grey	accessory	no		UNMATCHED									13 candidate(s) found, none the same product		13 candidate(s) found, none the same product	rejected 438729 "Marvel Dice Throne: X-Men – Cyclops v. Gambit v. Rogue v. Jean Grey" (2025) — similarity 0.67 < 0.7	
771	Marvel Dice Throne: Playmat - Scarlet Witch	accessory	no		UNMATCHED									26 candidate(s) found, none the same product		26 candidate(s) found, none the same product	rejected 352243 "Marvel Dice Throne: Playmat" (2022) — same family, different product (isFragmentOf)	
772	Marvel Dice Throne: Playmat - Thor	accessory	no		UNMATCHED									11 candidate(s) found, none the same product		11 candidate(s) found, none the same product	rejected 352243 "Marvel Dice Throne: Playmat" (?) — same family, different product (isFragmentOf)	
773	Marvel Dice Throne: Playmat - Loki	accessory	no		UNMATCHED									26 candidate(s) found, none the same product		26 candidate(s) found, none the same product	rejected 352243 "Marvel Dice Throne: Playmat" (2022) — same family, different product (isFragmentOf)	
774	Marvel Dice Throne: Playmat - Spider-Man (Miles Morales)	accessory	no		UNMATCHED									11 candidate(s) found, none the same product		11 candidate(s) found, none the same product	rejected 352243 "Marvel Dice Throne: Playmat" (?) — same family, different product (isFragmentOf)	
775	Marvel Dice Throne: Playmat - Black Panther	accessory	no		PROPOSED	360061	Marvel Dice Throne: Captain Marvel v. Black Panther	2022	The Op Games	boardgame			0.29	name similarity 0.83; year unknown one side; publisher unknown one side; kind accessory vs BGG base game that HAS expansions/accessories (family trap shape); 26 candidate ids	https://boardgamegeek.com/boardgame/360061		rejected 352243 "Marvel Dice Throne: Playmat" (2022) — same family, different product (isFragmentOf)	differs by one meaningful word: ours "playmat" vs BGG "captain" — check this is not a sibling product
776	Marvel Dice Throne: Playmat - Captain Marvel	accessory	no		PROPOSED	360061	Marvel Dice Throne: Captain Marvel v. Black Panther	2022	The Op Games	boardgame			0.19	name similarity 0.73; year unknown one side; publisher unknown one side; kind accessory vs BGG base game that HAS expansions/accessories (family trap shape); 26 candidate ids	https://boardgamegeek.com/boardgame/360061		rejected 352243 "Marvel Dice Throne: Playmat" (2022) — same family, different product (isFragmentOf)	
777	Marvel Dice Throne: Playmat - Doctor Strange	accessory	no		PROPOSED	360152	Marvel Dice Throne: Black Widow v. Doctor Strange	2022	The Op Games	boardgame			0.19	name similarity 0.77; year unknown one side; publisher unknown one side; kind accessory vs BGG base game that HAS expansions/accessories (family trap shape); 26 candidate ids	https://boardgamegeek.com/boardgame/360152		rejected 352243 "Marvel Dice Throne: Playmat" (2022) — same family, different product (isFragmentOf)	
778	Marvel Dice Throne: Playmat - Black Widow	accessory	no		PROPOSED	360152	Marvel Dice Throne: Black Widow v. Doctor Strange	2022	The Op Games	boardgame			0.19	name similarity 0.77; year unknown one side; publisher unknown one side; kind accessory vs BGG base game that HAS expansions/accessories (family trap shape); 26 candidate ids	https://boardgamegeek.com/boardgame/360152		rejected 352243 "Marvel Dice Throne: Playmat" (2022) — same family, different product (isFragmentOf)	
779	Dice Throne Santa vs Krampus: Playmat	accessory	no		UNMATCHED									447 candidate(s) found, none the same product		447 candidate(s) found, none the same product	rejected 374901 "Dice Throne: Premium Sleeves – Santa v. Krampus" (?) — similarity 0.67 < 0.7	
781	Dice Throne Mystic Brawler: Hero Sculpt	accessory	no		UNMATCHED									5 candidate(s) found, none the same product		5 candidate(s) found, none the same product	rejected 457572 "Dice Throne: Outcasts Hero Sculpts" (2025) — similarity 0.55 < 0.7	
782	Dice Throne Mystic Brawler: Card Sleeves	accessory	no		PROPOSED	476488	Dice Throne: Minimalist Card Sleeves		Dice Throne, Inc.	boardgameaccessory			0.63	name similarity 0.73; year unknown one side; publisher unknown one side; kind accessory ~ BGG boardgameaccessory; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/476488		rejected 268201 "Dice Throne" (?) — same family, different product (isFragmentOf)	
783	Dice Throne Deadpool: Playmat - Deadpool	accessory	no		PROPOSED	403511	Marvel Dice Throne: Deadpool	2025	Roxley	boardgameexpansion		Roxley	0.49	name similarity 0.75; year unknown one side; publisher exact (Roxley); kind accessory vs BGG expansion; 26 candidate ids	https://boardgamegeek.com/boardgame/403511		rejected 268201 "Dice Throne" (?) — same family, different product (isFragmentOf)	differs by one meaningful word: ours "playmat" vs BGG "marvel" — check this is not a sibling product
784	Wrong Party	base	yes	336622	CONFIRMED		Wrong Party	2021	TeeTurtle	boardgame	2021	TeeTurtle	0.96	name exact (normalised); year exact (2021); publisher exact (TeeTurtle); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/336622			
785	Tic Tac K.O.: Dragons vs Unicorns	base	yes	346296	CONFIRMED		Tic Tac K.O.: Dragons vs Unicorns	2021	Unstable Games	boardgame	2021	Unstable Games	0.96	name exact (normalised); year exact (2021); publisher exact (Unstable Games); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/346296			
788	Make It Happen	base	yes	300729	CONFIRMED		Make It Happen	2020	Indie Boards & Cards	boardgame	2020	Indie Boards & Cards	0.96	name exact (normalised); year exact (2020); publisher exact (Indie Boards & Cards); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/300729			
789	Exodus: Paris Nouveau	base	yes	253074	CONFIRMED		Exodus: Paris Nouveau	2018	Indie Boards & Cards	boardgame	2018	Indie Boards & Cards	0.96	name exact (normalised); year exact (2018); publisher exact (Indie Boards & Cards); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/253074			
790	Dark Moon	base	yes	111124	CONFIRMED		Dark Moon	2011	Stronghold Games	boardgame	2011	Stronghold Games	0.96	name exact (normalised); year exact (2011); publisher exact (Stronghold Games); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/111124			
791	SteamRollers	base	yes	182704	CONFIRMED		SteamRollers	2015	Flatlined Games	boardgame	2015	Flatlined Games	0.96	name exact (normalised); year exact (2015); publisher exact (Flatlined Games); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/182704			
792	Captains of the Gulf	base	yes	255455	CONFIRMED		Captains of the Gulf	2018	Spielworxx	boardgame	2018	Spielworxx	0.96	name exact (normalised); year exact (2018); publisher exact (Spielworxx); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/255455			
793	Happy Little Dinosaurs	base	yes	325414	CONFIRMED		Happy Little Dinosaurs	2021	Unstable Games	boardgame	2021	Unstable Games	0.96	name exact (normalised); year exact (2021); publisher exact (Unstable Games); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/325414			
794	Zombie Kittens	base	yes	362202	CONFIRMED		Zombie Kittens	2022	Exploding Kittens	boardgame	2022	Exploding Kittens	0.96	name exact (normalised); year exact (2022); publisher exact (Exploding Kittens); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/362202			
795	Tetris	base	yes	342016	CONFIRMED		Tetris	2021	Buffalo Games	boardgame	2021	Buffalo Games	0.96	name exact (normalised); year exact (2021); publisher exact (Buffalo Games); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/342016			
796	Lords of Waterdeep	base	yes	110327	CONFIRMED		Lords of Waterdeep	2012	Wizards of the Coast	boardgame	2012	Wizards of the Coast	0.96	name exact (normalised); year exact (2012); publisher exact (Wizards of the Coast); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/110327			
797	Dungeons & Dragons: Castle Ravenloft Board Game	base	yes	59946	CONFIRMED		Dungeons & Dragons: Castle Ravenloft Board Game	2010	Wizards of the Coast	boardgame	2010	Wizards of the Coast	0.96	name exact (normalised); year exact (2010); publisher exact (Wizards of the Coast); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/59946			
798	Dungeons & Dragons: The Legend of Drizzt Board Game	base	yes	91872	CONFIRMED		Dungeons & Dragons: The Legend of Drizzt Board Game	2011	Wizards of the Coast	boardgame	2011	Wizards of the Coast	0.96	name exact (normalised); year exact (2011); publisher exact (Wizards of the Coast); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/91872			
799	Dungeons & Dragons: Wrath of Ashardalon Board Game	base	yes	66356	CONFIRMED		Dungeons & Dragons: Wrath of Ashardalon Board Game	2011	Wizards of the Coast	boardgame	2011	Wizards of the Coast	0.96	name exact (normalised); year exact (2011); publisher exact (Wizards of the Coast); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/66356			
800	Exploding Kittens	base	yes	172225	CONFIRMED		Exploding Kittens	2015	Ad Magic, Inc. (AdMagic Games)	boardgame	2015	Ad Magic, Inc. (AdMagic Games)	0.96	name exact (normalised); year exact (2015); publisher exact (Ad Magic, Inc. (AdMagic Games)); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/172225			
801	Go Fish	base	yes	7682	SUSPECT		Go Fish		(Public Domain)	boardgame		Traditional		name exact (normalised); year unknown one side; publisher absent from BGG list (ours "Traditional", BGG "(Public Domain); (Unknown); Anker Play Products"); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/7682	PUBLISHER: ours "Traditional" appears nowhere in BGG's 51 publisher links (BGG lists "(Public Domain); (Unknown); Anker Play Products")		
802	Codenames	base	yes	178900	CONFIRMED		Codenames	2015	Czech Games Edition (CGE)	boardgame	2015	Czech Games Edition	0.92	name exact (normalised); year exact (2015); publisher partial (Czech Games Edition ~ BGG list); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/178900			
803	Time to Panic	base	yes	445424	CONFIRMED		Time to Panic	2025	IV Studio	boardgame	2025	IV Studio	0.96	name exact (normalised); year exact (2025); publisher exact (IV Studio); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/445424			
804	Space Freaks	base	yes	212958	CONFIRMED		Space Freaks	2017	Lautapelit.fi	boardgame	2017	Lautapelit.fi	0.96	name exact (normalised); year exact (2017); publisher exact (Lautapelit.fi); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/212958			
805	Shogunate	base	yes	183361	CONFIRMED		Shogunate	2016	Dreadful Games	boardgame	2016	Dreadful Games	0.96	name exact (normalised); year exact (2016); publisher exact (Dreadful Games); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/183361			
806	Pit Crew	base	yes	218161	CONFIRMED		Pit Crew	2017	Stronghold Games	boardgame	2017	Stronghold Games	0.96	name exact (normalised); year exact (2017); publisher exact (Stronghold Games); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/218161			
807	Subtext	base	yes	265684	CONFIRMED		Subtext	2019	Edition Spielwiese	boardgame	2019	Edition Spielwiese	0.96	name exact (normalised); year exact (2019); publisher exact (Edition Spielwiese); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/265684			
808	Veiled Fate: Metal Edition	upgrade	yes		PROPOSED	406753	Veiled Fate: Metal Miniatures	2022	IV Studio	boardgameaccessory		IV Studio	0.69	name similarity 0.75; year unknown one side; publisher exact (IV Studio); kind upgrade ~ BGG boardgameaccessory; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/406753		rejected 388052 "Veiled Fate: Metal City Token" (?) — same family, different product (isFragmentOf)	
809	Deep Rock Galactic: Horrors of Hoxxes	expansion	yes		PROPOSED	450406	Deep Rock Galactic: Horrors of Hoxxes	2026	MOOD Publishing	boardgameexpansion		MOOD Publishing	1	name exact (normalised); year unknown one side; publisher exact (MOOD Publishing); kind expansion ~ BGG boardgameexpansion; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/450406		rejected 474536 "Deep Rock Galactic: Horrors of Hoxxes – Acrylic Tokens" (?) — same family, different product (isFragmentOf)	
810	Dungeons & Dragons: Tomb of Annihilation Board Game	base	yes	228668	CONFIRMED		Dungeons & Dragons: Tomb of Annihilation Board Game	2017	WizKids (I)	boardgame	2017	WizKids (I)	0.96	name exact (normalised); year exact (2017); publisher exact (WizKids (I)); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/228668			
811	Delve	base	yes	217894	CONFIRMED		Delve	2017	Indie Boards & Cards	boardgame	2017	Indie Boards & Cards	0.96	name exact (normalised); year exact (2017); publisher exact (Indie Boards & Cards); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/217894			
